item,name,lat,lon,image
http://www.wikidata.org/entity/Q4306293,Музей истории ГУЛАГа,55.777072222222,37.613902777778,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D0%B7%D0%B8%D1%86%D0%B8%D1%8F%20%D0%9C%D1%83%D0%B7%D0%B5%D1%8F%20%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%B8%20%D0%93%D0%A3%D0%9B%D0%90%D0%93%D0%B0.jpeg
http://www.wikidata.org/entity/Q2299609,монумент «Покорителям космоса»,55.822777777778,37.639722222222,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20the%20Conquerors%20of%20Space%2C%20Moscow%2C%20Russia.jpg
http://www.wikidata.org/entity/Q4306311,Музей истории водки,55.79464167,37.74921389,
http://www.wikidata.org/entity/Q4290193,Мемориальная квартира Андрея Белого,55.74734722,37.58529167,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Arbat%2055.jpg
http://www.wikidata.org/entity/Q4127329,Музейный комплекс «Вселенная воды»,59.949609,30.376133,http://commons.wikimedia.org/wiki/Special:FilePath/Water%20museum%20in%20SPB.jpg
http://www.wikidata.org/entity/Q2210331,Сахаровский центр,55.751158,37.65879389,http://commons.wikimedia.org/wiki/Special:FilePath/Sakharov-center.jpg
http://www.wikidata.org/entity/Q4441169,Старый английский двор,55.752399,37.626874,http://commons.wikimedia.org/wiki/Special:FilePath/Zaryadye%20Park%20Moscow%20img06%20asv2018-01.jpg
http://www.wikidata.org/entity/Q4303892,Московская государственная картинная галерея Ильи Глазунова,55.74638889,37.60683333,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2005-2012%20Volkhonka%2001.jpg
http://www.wikidata.org/entity/Q4314538,Научно-мемориальный музей профессора Н.Е. Жуковского,55.7633,37.6793,
http://www.wikidata.org/entity/Q4306332,Музей истории коньяка,55.8675,37.45944444,
http://www.wikidata.org/entity/Q4306433,Музей почтовой связи и Московского почтамта,55.763911111111,37.637341666667,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20main%20post%20office.jpg
http://www.wikidata.org/entity/Q4504541,Церковно-археологический кабинет,56.3114,38.13,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%86%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D1%85%20%D1%87%D0%B5%D1%80%D1%82%D0%BE%D0%B3%D0%BE%D0%B2%20%D0%A2%D1%80%D0%BE%D0%B8%D1%86%D0%B5-%D0%A1%D0%B5%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%BE%D0%B9%20%D0%BB%D0%B0%D0%B2%D1%80%D1%8B.jpg
http://www.wikidata.org/entity/Q4306081,Музей «Подпольная типография 1905—1906 гг.»,55.78166667,37.59305556,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Podpolnaya%20Tipografiya%20Moscow.jpg
http://www.wikidata.org/entity/Q4132347,Галереи Эрарта,59.9321,30.2513,http://commons.wikimedia.org/wiki/Special:FilePath/Erarta%20Museum%20and%20Galleries%20of%20Contemporary%20Art.jpg
http://www.wikidata.org/entity/Q4504299,Центральный дом архитектора,55.75937,37.590506,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%94%D0%BE%D0%BC%20%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D0%B0%20%D0%B2%20%D0%93%D1%80%D0%B0%D0%BD%D0%B0%D1%82%D0%BD%D0%BE%D0%BC%20%D0%BF%D0%B5%D1%80.JPG
http://www.wikidata.org/entity/Q18405190,Музей «Дом Иконы и Живописи имени С. П. Рябушинского»,55.7587,37.5958,http://commons.wikimedia.org/wiki/Special:FilePath/Dom%20Ikony%20na%20Spiridonovke%20%28winter%202013%29%20by%20shakko%2005.jpg
http://www.wikidata.org/entity/Q4504318,Государственный музей спорта,55.763175,37.665319444444,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B0%D0%BB%20%D1%84%D1%83%D1%82%D0%B1%D0%BE%D0%BB%D0%B0.jpg
http://www.wikidata.org/entity/Q1790299,Крутицкое подворье,55.7275,37.658333333333,http://commons.wikimedia.org/wiki/Special:FilePath/Krutitsy%20Metochion1.jpg
http://www.wikidata.org/entity/Q4048128,Reflex (галерея),55.742564,37.609254,
http://www.wikidata.org/entity/Q4504252,Центральный Дом кино,55.771666666667,37.5875,http://commons.wikimedia.org/wiki/Special:FilePath/Central%20House%20of%20Cinema%201.jpg
http://www.wikidata.org/entity/Q4098878,Булгаковский дом,55.76690833,37.59291111,http://commons.wikimedia.org/wiki/Special:FilePath/Bulgakovhouse10.jpg
http://www.wikidata.org/entity/Q12130531,Музей В. А. Тропинина и московских художников его времени,55.73383,37.62279,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D1%83%D0%B7%D0%B5%D0%B9%20%D0%A2%D1%80%D0%BE%D0%BF%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0.jpg
http://www.wikidata.org/entity/Q1889165,Манеж,55.753333333333,37.612222222222,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9E%D1%82%D0%BA%D1%80%D1%8B%D1%82%D0%B8%D0%B5%20%D0%B2%D1%8B%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8%20%C2%AB%D0%93%D0%BE%D1%80%D0%BE%D0%B4%20%D0%B4%D0%BB%D1%8F%20%D0%BA%D0%B0%D0%B6%D0%B4%D0%BE%D0%B3%D0%BE%C2%BB%20%D0%B2%20%D0%9C%D0%B0%D0%BD%D0%B5%D0%B6%D0%B5%20%28%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%202022%29%20%2844%29.jpeg
http://www.wikidata.org/entity/Q3329181,Всероссийское музейное объединение музыкальной культуры имени М. И. Глинки,55.7745,37.59969722,http://commons.wikimedia.org/wiki/Special:FilePath/Glinka%20musical%20museum%20in%20Moscow%20by%20shakko%2001.jpg
http://www.wikidata.org/entity/Q2049737,Бородинская панорама,55.73876889,37.52297194,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama-Museum%20of%20the%20Battle%20of%20Borodino.jpg
http://www.wikidata.org/entity/Q15707843,Российский музей леса,55.732333333333,37.631972222222,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%205th%20Monetchikovsky%20Lane%20East.jpg
http://www.wikidata.org/entity/Q4304209,Московский музей анимации,55.83301389,37.63489444,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D0%9C%D1%83%D0%B7%D0%B5%D1%8F%20%D0%90%D0%BD%D0%B8%D0%BC%D0%B0%D1%86%D0%B8%D0%B8.jpg
http://www.wikidata.org/entity/Q4306422,Музей пограничных войск,55.75070833,37.64535833,
http://www.wikidata.org/entity/Q4426629,Современный музей каллиграфии в России,55.80055556,37.67583333,http://commons.wikimedia.org/wiki/Special:FilePath/Calligraphy%20museum%20photo.jpg
http://www.wikidata.org/entity/Q4304081,Московский государственный музей С.А. Есенина,55.726638888889,37.630708333333,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%BC%D1%83%D0%B7%D0%B5%D0%B9%20%D0%A1.%20%D0%90.%20%D0%95%D1%81%D0%B5%D0%BD%D0%B8%D0%BD%D0%B0.jpg
http://www.wikidata.org/entity/Q4306210,Музей актуального искусства ART4.RU,55.7578,37.6031,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Art4%20Ru.jpg
http://www.wikidata.org/entity/Q4204465,Историко-мемориальный музей «Пресня»,55.75936111,37.57102778,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Bolshoy%20Predtechensky%204%20May%202010%2002.JPG
http://www.wikidata.org/entity/Q4306109,Музей В. И. Ленина (Москва),55.756302777778,37.618633333333,http://commons.wikimedia.org/wiki/Special:FilePath/Former%20Lenin%20museum%20%28Moscow%29%20by%20shakko%2001.jpg
http://www.wikidata.org/entity/Q4306082,Музей «Огни Москвы»,55.760797222222,37.636805555556,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D1%83%D0%B7%D0%B5%D0%B9%20%22%D0%9E%D0%B3%D0%BD%D0%B8%20%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D1%8B%22.jpg
http://www.wikidata.org/entity/Q4504313,Центральный музей древнерусской культуры и искусства имени Андрея Рублёва,55.749525,37.670427777778,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%B4%D1%83%D1%85%D0%BE%D0%B2%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%83%D1%87%D0%B8%D0%BB%D0%B8%D1%89%D0%B0%2C%20%D0%A1%D0%BF%D0%B0%D1%81%D0%BE-%D0%90%D0%BD%D0%B4%D1%80%D0%BE%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%20%D0%BC%D0%BE%D0%BD-%D1%80%D1%8C.JPG
http://www.wikidata.org/entity/Q2897273,Парк искусств,55.735554,37.607916,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeon%20Park%2003.JPG
http://www.wikidata.org/entity/Q1958047,Музей Москвы,55.736672222222,37.591855555556,http://commons.wikimedia.org/wiki/Special:FilePath/Proviantskiye%20sklady%2008%20by%20shakko.jpg
http://www.wikidata.org/entity/Q4290219,Мемориальный дом-музей академика С. П. Королёва,55.8233,37.631988888889,http://commons.wikimedia.org/wiki/Special:FilePath/Sergei%20Korolyov%20Museum%20%28Moscow%29%20-6.jpg
http://www.wikidata.org/entity/Q4306054,Музей-мастерская А. С. Голубкиной,55.741538888889,37.585877777778,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Golubkina%27s%20Museum-workshop%20%28Moscow%2C%202012%29%20by%20shakko%2003.jpg
http://www.wikidata.org/entity/Q4290194,Мемориальная квартира Пушкина на Арбате,55.747486111111,37.585811111111,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Arbat%2053k1.JPG
http://www.wikidata.org/entity/Q18923895,Государственный музей Константина и Виктора Мельниковых,55.748061111111,37.589408333333,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9B%D0%BE%D0%B3%D0%BE%D1%82%D0%B8%D0%BF%20%D0%9C%D1%83%D0%B7%D0%B5%D1%8F%20%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D1%8B%D1%85.jpg
http://www.wikidata.org/entity/Q4314539,Научно-мемориальный кабинет-музей С. М. Эйзенштейна,55.74601528,37.57806445,
http://www.wikidata.org/entity/Q4306050,Музей-квартира Ф. М. Достоевского (Москва),55.783369,37.610272,http://commons.wikimedia.org/wiki/Special:FilePath/Dostoevsky%20museum%20Moscow.jpg
http://www.wikidata.org/entity/Q4304009,Музеи Московского Кремля,55.75188889,37.61697222,http://commons.wikimedia.org/wiki/Special:FilePath/MoskauKremlVonMoskwa3.JPG
http://www.wikidata.org/entity/Q13668662,Церковь Георгия Победоносца в Коломенском (деревянная),55.672972222222,37.675305555556,http://commons.wikimedia.org/wiki/Special:FilePath/Kolomenskoe%20WoodenStGeorgeChurch.jpg
http://www.wikidata.org/entity/Q4306047,Музей-квартира Г. С. Улановой,55.74795,37.644872222222,http://commons.wikimedia.org/wiki/Special:FilePath/Ulanova%20museum%20Moscow.JPG
http://www.wikidata.org/entity/Q4306484,Музей трёх актёров,55.826387,37.518635,
http://www.wikidata.org/entity/Q16678430,Музей денег,55.857919444444,37.466055555556,http://commons.wikimedia.org/wiki/Special:FilePath/Wikitrip%20to%20museum%20of%20money%20%282017-04-21%29%2012.jpg
http://www.wikidata.org/entity/Q4306133,Музей Игоря Талькова,55.74388889,37.625,
http://www.wikidata.org/entity/Q4503226,Царицыно (особо охраняемая природная территория),55.605791562148,37.684596061881,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A6%D0%B0%D1%80%D0%B8%D1%86.%D0%96%D0%B8%D0%B2%D0%98%D1%81%D1%82.jpg
http://www.wikidata.org/entity/Q4453559,Театральный музей им. А. А. Бахрушина,55.731666666667,37.637777777778,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Bakhrushin%20Museum%20of%20Theater.jpg
http://www.wikidata.org/entity/Q4126005,Ворошиловская батарея,42.98187,131.89051,http://commons.wikimedia.org/wiki/Special:FilePath/Voroshilov%20battery.jpg
http://www.wikidata.org/entity/Q4112958,Владивостокская крепость,43.1224,131.8766,http://commons.wikimedia.org/wiki/Special:FilePath/B21%20XXXVI.JPG
http://www.wikidata.org/entity/Q25388680,Музей леса имени А.Р. Варгаса де Бедемара,55.83528,37.54889,
http://www.wikidata.org/entity/Q19907146,Армянский музей Москвы и культуры наций,55.787694444444,37.620188888889,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Armenian%20Museum%20of%20Moscow%20and%20Culture%20of%20Nations.jpeg
http://www.wikidata.org/entity/Q21042401,Почвенно-агрономический музей имени В. Р. Вильямса,55.83463,37.54866,http://commons.wikimedia.org/wiki/Special:FilePath/V.R.%20Williams%E2%80%99%20Soil%20and%20Agronomy%20Museum.jpg
http://www.wikidata.org/entity/Q19910179,Музей обороны Москвы,55.676388888889,37.467222222222,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D1%83%D0%B7%D0%B5%D0%B9%20%D0%BE%D0%B1%D0%BE%D1%80%D0%BE%D0%BD%D1%8B%202.jpg
http://www.wikidata.org/entity/Q28666620,Музей истории Московского университета,55.698799833333,37.523305,http://commons.wikimedia.org/wiki/Special:FilePath/Building%20MSU%20Library.jpg
http://www.wikidata.org/entity/Q28791841,Музей морского флота,55.74179,37.62579,
http://www.wikidata.org/entity/Q19910187,Музей традиционных русских напитков,55.675172222222,37.434927777778,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE.%20%D0%92%D0%B0%D1%80%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D1%86%D0%B5%D1%85.JPG
http://www.wikidata.org/entity/Q30891205,Садовое кольцо,55.775069,37.6326638,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D1%80%D0%BE%D1%81%D0%BF%D0%B5%D0%BA%D1%82%20%D0%9C%D0%B8%D1%80%D0%B0%2014.jpg
http://www.wikidata.org/entity/Q4070893,Архитектурно-этнографический музей Вологодской области,59.27888889,39.71694444,http://commons.wikimedia.org/wiki/Special:FilePath/Elijah%20The%20Prophet%20chapel%20in%20Semionkovo%20Museum.jpg
http://www.wikidata.org/entity/Q28666943,Музей русского импрессионизма,55.78076,37.5715,http://commons.wikimedia.org/wiki/Special:FilePath/In%20the%20Museum%20of%20Russian%20impressionism%202018-03-08.jpg
http://www.wikidata.org/entity/Q30891205,Садовое кольцо,55.775069,37.6326638,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D1%80%D0%BE%D1%81%D0%BF%D0%B5%D0%BA%D1%82%20%D0%BC%D0%B8%D1%80%D0%B0%2014%20%D1%81%2010.JPG
http://www.wikidata.org/entity/Q21643876,"Петрографический музей Института рудных месторождений, петрографии, минералогии и геохимии РАН",55.737469444444,37.620986111111,
http://www.wikidata.org/entity/Q21641924,Музей землеведения МГУ,55.7017,37.5278,http://commons.wikimedia.org/wiki/Special:FilePath/2015-MuzeyZemlevedenia.jpg
http://www.wikidata.org/entity/Q20018529,Дом-музей Аксаковых,55.747047222222,37.5903,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Sivtsev%20Vrazhek%2030a.JPG
http://www.wikidata.org/entity/Q29587,Кусково,55.735277777778,37.8075,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%20Kuskovo%20Park%20asv2018-08%20img2.jpg
http://www.wikidata.org/entity/Q21639762,Зеленоградский историко-краеведческий музей,55.9864,37.17186,
http://www.wikidata.org/entity/Q4127499,Всероссийский музей декоративного искусства,55.77481,37.60967,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Delegatskaya%203%20wing.jpg
http://www.wikidata.org/entity/Q19908749,Музей И. С. Тургенева,55.738422222222,37.596358333333,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Ostojenka%2037.jpg
http://www.wikidata.org/entity/Q2027307,Тарханы,52.991841666667,43.673786111111,http://commons.wikimedia.org/wiki/Special:FilePath/Tarkhany.jpg
http://www.wikidata.org/entity/Q4146855,Музей Владимира Высоцкого,55.7446,37.65169444,http://commons.wikimedia.org/wiki/Special:FilePath/Vysotsky-House%20Taganka%281%29.jpg
http://www.wikidata.org/entity/Q445066,Мемориальная синагога на Поклонной горе,55.73,37.496277777778,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B8%D0%BD%D0%B0%D0%B3%D0%BE%D0%B3%D0%B0%20%D0%BD%D0%B0%20%D0%9F%D0%BE%D0%BA%D0%BB%D0%BE%D0%BD%D0%BD%D0%BE%D0%B9%20%D0%B3%D0%BE%D1%80%D0%B5.JPG
http://www.wikidata.org/entity/Q19915786,Особняк К. П. Бахрушина,55.735277777778,37.633055555556,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%20Novokuznetskaya27%20B08.jpg
http://www.wikidata.org/entity/Q21641853,Московский дом композиторов,55.7592784,37.608957,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B4%D0%BE%D0%BC%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%BE%D0%B7%D0%B8%D1%82%D0%BE%D1%80%D0%BE%D0%B2.jpg
http://www.wikidata.org/entity/Q28667331,Галерея Александра Шилова,55.749009,37.608391,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B3%D0%B0%D0%BB%D0%B5%D1%80%D0%B5%D1%8F%20%D0%A8%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0.jpg
http://www.wikidata.org/entity/Q22570412,Музей Московского авиационного института,55.8141,37.4998,http://commons.wikimedia.org/wiki/Special:FilePath/Wikitrip%20to%20MAI%20museum%202016-02-02%20018.JPG
http://www.wikidata.org/entity/Q21641915,Музей «Дом на набережной»,55.7435,37.61315,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2020200119%20133955.jpg
http://www.wikidata.org/entity/Q4146793,Государственный геологический музей имени В. И. Вернадского РАН,55.7562,37.6113,http://commons.wikimedia.org/wiki/Special:FilePath/Geomuzey.jpg
http://www.wikidata.org/entity/Q367690,Государственный центр современного искусства,55.78916667,37.60777778,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%86%D0%B5%D0%BD%D1%82%D1%80%20%D1%81%D0%BE%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%B8%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B0%20%28%D0%93%D0%A6%D0%A1%D0%98%29%20-%20%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0.JPG
http://www.wikidata.org/entity/Q564901,Мелихово,55.11537,37.64854,http://commons.wikimedia.org/wiki/Special:FilePath/Melihovo.jpg
http://www.wikidata.org/entity/Q21638286,Государственный музей-гуманитарный центр «Преодоление» им. Н. А. Островского,55.7643,37.6066,http://commons.wikimedia.org/wiki/Special:FilePath/Jelissejew01.jpg
http://www.wikidata.org/entity/Q1056108,Музей Востока,55.756389,37.599833,http://commons.wikimedia.org/wiki/Special:FilePath/East%20nations%20art%20museum%20in%20Moscow%20shot%2001.jpg
http://www.wikidata.org/entity/Q19908773,Дом-музей М. Ю. Лермонтова,55.753528,37.594212,http://commons.wikimedia.org/wiki/Special:FilePath/Lermontov%20House%20Museum%20in%20Moscow.JPG
http://www.wikidata.org/entity/Q67286441,Q67286441,55.824722222222,37.614444444444,
http://www.wikidata.org/entity/Q21641929,Музей истории телесных наказаний,55.75,37.59472,
http://www.wikidata.org/entity/Q21641931,Музей коневодства,55.76028,36.63028,
http://www.wikidata.org/entity/Q21043265,Музей общественного питания,55.743,37.6677,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Bolshoy%20Rogozhsky%2017.jpg
http://www.wikidata.org/entity/Q21850502,Океанариум на Дмитровском шоссе,55.9094,37.5397,
http://www.wikidata.org/entity/Q21641921,Музей животноводства имени Е. Ф. Лискуна,55.831838,37.551762,http://commons.wikimedia.org/wiki/Special:FilePath/Timiryazev%20Academy%20Farm%20%2818996487408%29.jpg
http://www.wikidata.org/entity/Q2391061,Тальцы (музей),52.0,104.66916667,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%91%D0%B0%D1%88%D0%BD%D1%8F-%D0%BA%D0%B0%D1%81%D1%81%D0%B0%20%D0%BC%D1%83%D0%B7%D0%B5%D1%8F.JPG
http://www.wikidata.org/entity/Q13668643,Музей истории города Боровичи и Боровичского края,58.389166666667,33.905555555556,
http://www.wikidata.org/entity/Q16638324,Государственный исторический музей-заповедник «Горки Ленинские»,55.5046,37.765,http://commons.wikimedia.org/wiki/Special:FilePath/Gorki%20Leninskiye.JPG
http://www.wikidata.org/entity/Q21639930,Ирбитский историко-этнографический музей,57.686944444444,63.055833333333,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D1%82%D0%BE%D1%80%D0%BE%D0%B5%20%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%9A%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%2074.jpg
http://www.wikidata.org/entity/Q20102378,Костромской государственный историко-архитектурный и художественный музей-заповедник,57.76893,40.92998,http://commons.wikimedia.org/wiki/Special:FilePath/Art-museum-kostroma.jpg
http://www.wikidata.org/entity/Q21635968,Белая лошадь,44.574166666667,37.9975,
http://www.wikidata.org/entity/Q56311363,Прохоровское поле,51.019815,36.676528,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A4%D0%B5%D1%81%D1%82%D0%B8%D0%B2%D0%B0%D0%BB%D1%8C%20%D0%9D%D0%B5%D0%B1%D0%BE%D1%81%D0%B2%D0%BE%D0%B4%20%D0%91%D0%B5%D0%BB%D0%BE%D0%B3%D0%BE%D1%80%D1%8C%D1%8F%202014%2063.jpg
http://www.wikidata.org/entity/Q16672666,Лыткаринский историко-краеведческий музей,55.58061111,37.90060278,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9B%D1%8B%D1%82%D0%BA%D0%B0%D1%80%D0%B8%D0%BD%D0%BE.%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D1%8B%D0%B9%20%D0%B4%D0%BE%D0%BC%20%D1%83%D1%81%D0%B0%D0%B4%D1%8C%D0%B1%D1%8B%20%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%88%D0%B5%D0%B2%D1%8B%D1%85.JPG
http://www.wikidata.org/entity/Q43256885,Музей «Легенды СССР»,48.299402777778,40.29825,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A-%D0%A8%D0%B0%D1%85%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9-%D0%9C%D1%83%D0%B7%D0%B5%D0%B9%20%C2%AB%D0%9B%D0%B5%D0%B3%D0%B5%D0%BD%D0%B4%D1%8B%20%D0%A1%D0%A1%D0%A1%D0%A0%C2%BB%20%284%29.jpg
http://www.wikidata.org/entity/Q48946892,Музей исламской культуры,55.798055555556,49.105,http://commons.wikimedia.org/wiki/Special:FilePath/6uj4qDaJqOI.jpg
http://www.wikidata.org/entity/Q19819594,Музей «Уралхимпласт»,57.9057,59.9513,
http://www.wikidata.org/entity/Q59712236,Музей истории Мурманского морского пароходства,68.975611,33.086528,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%9C%D1%83%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D0%BF%D0%B0%D1%80%D0%BE%D1%85%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B0.JPG
http://www.wikidata.org/entity/Q47461263,Усадьба Корвин-Круковских,56.134236,30.402084,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A3%D1%81%D0%B0%D0%B4%D0%B5%D0%B1%D0%BD%D1%8B%D0%B9%20%D0%B4%D0%BE%D0%BC%20%D0%B2%20%D0%9F%D0%BE%D0%BB%D0%B8%D0%B1%D0%B8%D0%BD%D0%BE.%2001.JPG
http://www.wikidata.org/entity/Q65135614,Государственный музей-заповедник «Куликово поле»,53.624446,38.672358,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D0%BB%D0%B8%D0%BA%D0%BE%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%BB%D0%B5.jpg
http://www.wikidata.org/entity/Q28066505,Раздорский этнографический музей-заповедник,47.541388888889,40.65,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B0%D0%B7%D0%B0%D1%87%D0%B8%D0%B9%20%D0%BA%D1%83%D1%80%D0%B5%D0%BD%D1%8C%20%D1%81%20%D0%B1%D0%B0%D0%BB%D1%8F%D1%81%D0%BD%D0%B8%D0%BA%D0%BE%D0%BC.jpg
http://www.wikidata.org/entity/Q21641941,Музей чак-чака,55.782035,49.112529,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D1%83%D0%B7%D0%B5%D0%B9%20%D1%87%D0%B0%D0%BA-%D1%87%D0%B0%D0%BA%D0%B0.jpg
http://www.wikidata.org/entity/Q21641941,Музей чак-чака,55.782035,49.112529,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D1%83%D0%B7%D0%B5%D0%B9%20%D1%87%D0%B0%D0%BA-%D1%87%D0%B0%D0%BA%D0%B0.png
http://www.wikidata.org/entity/Q16715412,Центр традиционной культуры Купино,50.538333333333,37.0275,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A6%D0%B5%D0%BD%D1%82%D1%80%20%D1%82%D1%80%D0%B0%D0%B4%D0%B8%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%BE%D0%B9%20%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B%20%D0%9A%D1%83%D0%BF%D0%B8%D0%BD%D0%BE%2004.JPG
http://www.wikidata.org/entity/Q16715412,Центр традиционной культуры Купино,50.538333333333,37.0275,http://commons.wikimedia.org/wiki/Special:FilePath/Kupino%20Traditional%20Culture%20Center.jpg
http://www.wikidata.org/entity/Q53582048,Камышинский историко-краеведческий музей,50.078055555556,45.411666666667,http://commons.wikimedia.org/wiki/Special:FilePath/Kamyshin%20Historic%20Museum.JPG
http://www.wikidata.org/entity/Q30890786,Таганрог-Центральный,47.2395,38.8401,
